region,species,cu_id,cu_name,stream_name,stream_id,stream_lat,stream_long,Strata,Site,year,fry_density_number_per_100m2,method,data_source
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT121,2000,158,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT121,2001,84,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT121,2002,59,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT121,2003,58,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT121,2004,28,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT121,2005,42,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,1988,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,1990,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,1991,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,1992,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,1993,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,1994,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,1995,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,1996,36,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,1997,78,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,1998,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,1999,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,2000,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,2001,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,2002,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,2003,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,2004,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT122,2005,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,1988,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,1990,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,1991,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,1992,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,1993,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,1994,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,1995,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,1996,46,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,1997,115,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,1998,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,1999,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,2000,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,2001,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,2002,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,2003,180,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,2004,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT123,2005,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,1988,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,1990,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,1991,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,1992,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,1993,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,1994,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,1995,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,1996,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,1997,75,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,1998,156,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,1999,37,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,2000,64,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,2001,133,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,2002,70,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,2003,112,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,2004,448,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT178,2005,131,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,1988,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,1990,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,1991,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,1992,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,1993,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,1994,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,1995,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,1996,206,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,1997,93,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,1998,35,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,1999,68,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,2000,72,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,2001,436,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,2002,279,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,2003,63,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,2004,68,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT201,2005,97,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,1988,169,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,1990,5,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,1991,44,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,1992,41,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,1993,41,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,1994,73,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,1995,100,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,1996,41,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,1997,64,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,1998,33,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,1999,40,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,2000,96,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,2001,254,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,2002,68,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,2003,48,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,2004,64,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,AT218,2005,39,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,1988,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,1990,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,1991,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,1992,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,1993,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
